,RA,DEC,redshift
206,228.28588266931536,-1.4227075928881436,-1.4227075928881436
207,163.7828250019646,6.699563758167765,6.699563758167765
208,155.00407888612466,5.477169759371344,5.477169759371344
209,171.0165283670983,-7.288520552705815,-7.288520552705815
210,166.1779735918764,6.443895864326776,6.443895864326776
211,10.130720227782913,0.8360807707990673,0.8360807707990673
212,6.269183866473619,-0.897972534305355,-0.897972534305355
213,166.1618625551583,8.549806053467895,8.549806053467895
214,201.0596020164504,0.5522208156398516,0.5522208156398516
215,143.8603955204769,5.764081040269283,5.764081040269283
216,213.5819852516452,24.312554683328152,24.312554683328152
217,153.17672512673633,6.786605214793499,6.786605214793499
218,177.07782337061974,2.350152029872428,2.350152029872428
219,1.1832349798407231,1.260162530480852,1.260162530480852
220,247.5310512875536,12.86309541547022,12.86309541547022
221,37.94031085364218,5.597013008048333,5.597013008048333
222,39.236219338724936,-2.199805427163505,-2.199805427163505
223,339.4507968957428,14.79648245171454,14.79648245171454
224,209.7101419634518,6.001090017766849,6.001090017766849
225,317.03693183925583,-3.550913277845412,-3.550913277845412
226,246.86105861833423,22.139401089875346,22.139401089875346
227,187.3586045941737,9.778042168726508,9.778042168726508
228,145.23452961148806,5.044909480270641,5.044909480270641
229,133.74551753712458,26.490058927661572,26.490058927661572
230,217.12987249291,1.5107551947448377,1.5107551947448377
231,185.62686430078224,1.9146033910610167,1.9146033910610167
232,346.378995899072,0.8223146641700001,0.8223146641700001
233,179.16192265632122,10.37586180694737,10.37586180694737
234,148.11234860331118,2.299964061265962,2.299964061265962
235,222.9017423761177,24.065969593001277,24.065969593001277
236,158.2628617380362,-2.085576754594681,-2.085576754594681
237,8.844941116727734,0.6677895202464094,0.6677895202464094
238,33.991293660038046,-4.484603307442192,-4.484603307442192
239,138.82408912737452,18.078944622710253,18.078944622710253
240,163.21142486402255,16.98542485328963,16.98542485328963
241,209.62671715695893,12.133166938948529,12.133166938948529
242,32.54624253402248,0.8324305865694742,0.8324305865694742
243,347.9147492055129,0.4430460506027687,0.4430460506027687
244,27.240798258074395,0.0616291407314432,0.0616291407314432
245,186.0811609329644,10.446325594198166,10.446325594198166
246,163.4484900245276,5.898569777097392,5.898569777097392
247,192.5511978213128,3.2550472917320104,3.2550472917320104
248,208.2991838318638,-3.206840723584162,-3.206840723584162
249,225.67789645824635,27.03688359118305,27.03688359118305
250,153.99976919247985,4.954755785251419,4.954755785251419
251,193.6139413192668,2.349830328146064,2.349830328146064
252,28.52917720207518,-4.883427731981042,-4.883427731981042
253,311.1254216292656,-0.1340421704722729,-0.1340421704722729
254,328.0629917544867,8.398676054340198,8.398676054340198
255,148.40569006961877,-0.0410454427870994,-0.0410454427870994
256,180.5947018013537,9.95401112775914,9.95401112775914
257,142.47999247021156,2.7469708069266177,2.7469708069266177
258,235.9802281811505,6.463782670507418,6.463782670507418
259,42.97229209151763,-1.1708943523502475,-1.1708943523502475
260,181.8502697070183,-1.8345217299465888,-1.8345217299465888
261,144.4762564718588,11.18055693085782,11.18055693085782
262,195.23076013237625,1.502277222186077,1.502277222186077
263,227.68120074729785,23.46404651846791,23.46404651846791
264,149.76889939022004,11.806127496794378,11.806127496794378
265,254.78930556550335,26.099977382398304,26.099977382398304
266,174.96650556414392,-5.013074711881838,-5.013074711881838
267,315.9947718298028,-7.46733776094517,-7.46733776094517
268,211.07362990075836,-1.4611120283943104,-1.4611120283943104
269,316.4266169506648,-5.622890480142443,-5.622890480142443
270,155.3508311469274,6.162424269714268,6.162424269714268
271,224.31678692502425,5.900110540370849,5.900110540370849
272,174.42748161534908,24.131910452089336,24.131910452089336
273,162.63964940054564,18.185129223063814,18.185129223063814
274,154.17045723043077,8.534989155853072,8.534989155853072
275,190.962260528272,2.472612833799438,2.472612833799438
276,246.56907377451157,25.294962489258825,25.294962489258825
277,38.23253201545791,-0.1312450049360569,-0.1312450049360569
278,142.5672427307001,1.463258382230238,1.463258382230238
279,185.33678280421745,11.916267371156083,11.916267371156083
280,138.5932618324466,30.433031207284227,30.433031207284227
281,142.5275391653715,1.4151237256015003,1.4151237256015003
282,216.20737209625645,-3.0417004334107487,-3.0417004334107487
283,139.19804338666032,1.91320185850014,1.91320185850014
284,137.70563900971226,6.8897807337270365,6.8897807337270365
285,154.46099672604888,4.968673262111949,4.968673262111949
286,222.81895781742563,-2.607745958092243,-2.607745958092243
287,116.28086353963464,22.12145185079421,22.12145185079421
288,128.51852625118883,14.369268224630131,14.369268224630131
289,216.38741124947148,6.341540332193309,6.341540332193309
290,203.02037718271956,13.163074401111787,13.163074401111787
291,4.508723227543708,1.029067952794421,1.029067952794421
292,195.2291781174178,7.046429845824471,7.046429845824471
293,142.1291553584078,7.555191173845008,7.555191173845008
294,19.512081860910666,-1.166702794676943,-1.166702794676943
295,4.111090647866948,1.0877357940146537,1.0877357940146537
296,194.9424196163471,-3.443927116417966,-3.443927116417966
297,245.1011076717606,20.675854304503652,20.675854304503652
298,315.3683357932051,-0.2757880718129241,-0.2757880718129241
299,123.42056120098704,25.319778126349476,25.319778126349476
300,115.2930904365692,18.615639154539764,18.615639154539764
301,205.04055341601392,2.996664387188918,2.996664387188918
302,248.09290557488055,25.926924468152368,25.926924468152368
303,180.11906447045294,4.922403675901828,4.922403675901828
304,202.19807881315865,1.5136671905006878,1.5136671905006878
305,180.11948901217315,-1.860810729415127,-1.860810729415127
306,216.2550309121755,9.601226704454556,9.601226704454556
307,17.649766128729826,-0.9586210456550204,-0.9586210456550204
308,41.27255368176751,-2.7831858493302883,-2.7831858493302883
309,220.1846131722246,-2.606509280665921,-2.606509280665921
310,161.32352603950287,7.813942536394635,7.813942536394635
311,158.5795537325216,-0.3424882959492943,-0.3424882959492943
312,209.78104126939832,3.205183084358993,3.205183084358993
313,226.04908325973636,7.456437178709975,7.456437178709975
314,120.7662612946884,9.679640063216702,9.679640063216702
315,247.19662533667605,21.493711308984174,21.493711308984174
316,185.3203383010419,8.033329588574297,8.033329588574297
317,233.0505030594237,8.363070929450087,8.363070929450087
318,204.0060530150749,22.64673517905497,22.64673517905497
319,36.37087743414475,-6.094125696972162,-6.094125696972162
320,248.48205842248436,22.825760355598646,22.825760355598646
321,143.8143789110114,22.829772375342078,22.829772375342078
322,181.48883051466288,10.604224681563718,10.604224681563718
323,163.8207025656709,10.754629615794984,10.754629615794984
324,195.7096620431565,13.279210553252735,13.279210553252735
325,159.3070578658133,8.723273827388583,8.723273827388583
326,36.487143895830414,-6.003374682068407,-6.003374682068407
327,243.2467622306978,11.219986673298706,11.219986673298706
328,245.9338407073052,9.582429867410012,9.582429867410012
329,245.3171502948868,21.83593111703853,21.83593111703853
330,2.9604510969767115,-5.923552035639788,-5.923552035639788
331,151.8850163806029,6.891643655746859,6.891643655746859
332,359.72289346214745,3.8760016007016582,3.8760016007016582
333,176.66813164710285,8.993660357420037,8.993660357420037
334,163.91547216731627,4.3688436844201854,4.3688436844201854
335,350.47147348323256,17.437274392369194,17.437274392369194
336,11.932162560217176,0.912009355877185,0.912009355877185
337,183.8248021725808,9.068169978610625,9.068169978610625
338,149.84507627873225,-0.0164863981582251,-0.0164863981582251
339,153.6311683894814,30.74946188553009,30.74946188553009
340,35.02471333205489,-4.414481894564849,-4.414481894564849
341,167.75440658524914,0.9312626743221528,0.9312626743221528
342,20.99212543966029,0.9438135625280916,0.9438135625280916
343,226.84844653277645,-1.2659919432616176,-1.2659919432616176
344,156.227661042434,6.008815598953384,6.008815598953384
345,191.94311237753067,9.765991809414492,9.765991809414492
346,354.5847798913,-0.4260886558539588,-0.4260886558539588
347,223.8632727118125,22.91327043593884,22.91327043593884
348,173.04580199736782,9.763819966835754,9.763819966835754
349,141.42404981385266,7.195063880321684,7.195063880321684
350,207.99751507570855,13.967539178916477,13.967539178916477
351,200.07065991317225,10.237523524335616,10.237523524335616
352,167.79323231470994,6.801402717169499,6.801402717169499
353,186.4752856857979,11.091031355494824,11.091031355494824
354,137.60616118489324,5.936713578575478,5.936713578575478
355,138.98290772924662,15.114884197177226,15.114884197177226
356,313.839849769238,-0.4136050200343648,-0.4136050200343648
357,37.10952167430902,-4.5012534836139695,-4.5012534836139695
358,166.63749492932808,22.37233112654033,22.37233112654033
359,163.8431898063335,16.246777191747043,16.246777191747043
360,228.01707336626689,2.718901993526386,2.718901993526386
361,119.02149449527074,18.55783915926433,18.55783915926433
362,212.74098782894927,24.973034486626457,24.973034486626457
363,180.75891460899985,10.6544979580332,10.6544979580332
364,40.09898181553267,-2.72825661908817,-2.72825661908817
365,152.05939185119738,30.49192499985938,30.49192499985938
366,157.2213856261676,0.1116541701298919,0.1116541701298919
367,145.89390256696507,8.563547771928816,8.563547771928816
368,191.7773969441592,-3.1078382089750987,-3.1078382089750987
369,207.0091218683141,2.068251903844877,2.068251903844877
370,176.53232057649493,3.0024979864095527,3.0024979864095527
371,4.39621294372304,-0.5345868964954011,-0.5345868964954011
372,226.47776234114363,13.285504083307982,13.285504083307982
373,311.6072640461303,-0.7922202528899169,-0.7922202528899169
374,257.807554769644,29.620609690173,29.620609690173
375,205.5080678330375,3.622948725583231,3.622948725583231
376,207.82591197384224,13.628168152064946,13.628168152064946
377,121.9601381234213,25.38907452615252,25.38907452615252
378,145.6011390709911,-0.0013671905114679,-0.0013671905114679
379,183.98601154454943,14.244970582889412,14.244970582889412
380,198.46162531646715,23.254981916293644,23.254981916293644
381,180.5237300877086,3.6070911457227015,3.6070911457227015
382,174.99405596840015,15.911922238267838,15.911922238267838
383,228.88748415848443,9.255556011874354,9.255556011874354
384,214.04992120652213,1.3805837014103264,1.3805837014103264
385,182.68230210657947,4.658751770500228,4.658751770500228
386,2.494518479556621,4.554198677808538,4.554198677808538
387,30.957504485678104,14.73912677994298,14.73912677994298
388,258.40057267029164,20.93436791526506,20.93436791526506
389,40.95857463128393,-8.92977634204585,-8.92977634204585
390,218.52247668339749,2.8100953425706896,2.8100953425706896
391,40.46205876246143,-2.375403615432941,-2.375403615432941
392,138.4132706719216,3.9396927526752616,3.9396927526752616
393,175.55614291139798,-0.1393345307360838,-0.1393345307360838
394,172.32486106836902,-1.7075422268248823,-1.7075422268248823
395,206.38241169409025,2.983123364046628,2.983123364046628
396,181.3730070300685,24.96643126207028,24.96643126207028
397,164.03731704036682,-0.7779417935516353,-0.7779417935516353
398,146.49055016811536,-0.3693384123340144,-0.3693384123340144
399,139.83666963147496,4.593396313525824,4.593396313525824
400,170.22438580044104,9.37950206498394,9.37950206498394
401,35.900834751177136,0.2257139741176406,0.2257139741176406
402,200.83314508874827,0.4343491750285081,0.4343491750285081
403,310.59312086123384,-0.2533158893928703,-0.2533158893928703
404,227.00212776218183,4.073947585819903,4.073947585819903
405,165.4956153545998,8.108896727635347,8.108896727635347
406,239.6308740791664,10.260224984863752,10.260224984863752
407,182.20351102746287,11.098556967124468,11.098556967124468
408,230.14142917389373,-1.791404986469174,-1.791404986469174
409,42.97138110595821,-1.172253135976755,-1.172253135976755
410,168.4189327984735,27.24115488560091,27.24115488560091
411,186.33029028567248,11.049316556306644,11.049316556306644
412,37.85202438711244,-9.358974062455834,-9.358974062455834
413,165.4822272074417,6.789427497897536,6.789427497897536
414,13.750210786577952,-0.3439233700555692,-0.3439233700555692
415,210.0278039625593,1.8731793684745432,1.8731793684745432
416,229.7782726156481,1.0451286868309309,1.0451286868309309
417,32.89670934143298,1.828989661388226,1.828989661388226
418,21.75881038820131,0.8832848150617755,0.8832848150617755
419,213.373475666468,-2.8264103233117583,-2.8264103233117583
420,36.72838973590651,-4.253883252701724,-4.253883252701724
421,159.30546767914663,0.1460107935247263,0.1460107935247263
422,316.1425504874809,-6.760013154028474,-6.760013154028474
423,215.28915637236568,1.0815449525827665,1.0815449525827665
424,160.29072127365367,1.4604556154210495,1.4604556154210495
425,202.94725076037764,1.9749810980748248,1.9749810980748248
426,194.69033828896116,2.6837021876459395,2.6837021876459395
427,155.18258591197693,6.379246788105656,6.379246788105656
428,193.58472283731624,12.173013465129936,12.173013465129936
429,187.76704148816316,9.760215788197616,9.760215788197616
430,181.13701213155647,4.345225537658247,4.345225537658247
431,225.76678548010116,-2.5396687275546714,-2.5396687275546714
432,161.15241614564425,8.761834944832263,8.761834944832263
433,214.82846946657227,5.239436929734927,5.239436929734927
434,217.8422188424201,-2.7226446152652053,-2.7226446152652053
435,170.0505415278188,-0.2664827277614255,-0.2664827277614255
436,179.62877322072535,18.785946185191307,18.785946185191307
437,237.67659105810355,9.486469789465712,9.486469789465712
438,152.2996578191805,7.904105168777681,7.904105168777681
439,181.00654559352373,0.6260810055449225,0.6260810055449225
440,132.47168081804855,14.21659765366231,14.21659765366231
441,199.2562550090169,1.7720400987884404,1.7720400987884404
442,157.81398945505902,7.010620183482246,7.010620183482246
443,176.44904007010464,-1.487025690599919,-1.487025690599919
444,10.379895550364106,0.8013466159192126,0.8013466159192126
445,213.5332145076798,2.8199933643944264,2.8199933643944264
446,145.191278726046,2.815983477566138,2.815983477566138
447,179.72308147704152,-1.4919859451289028,-1.4919859451289028
448,215.2634614660077,1.5235231632688948,1.5235231632688948
449,12.711259149937373,0.6422480918267303,0.6422480918267303
450,136.62158944464124,18.92343680954877,18.92343680954877
451,227.3659016851217,28.032419841391988,28.032419841391988
452,182.6877471571652,6.910810152084281,6.910810152084281
453,232.73308945423105,-1.4848187215116189,-1.4848187215116189
454,124.51132076067664,11.873817250178517,11.873817250178517
455,198.4683168633589,2.1325649454538738,2.1325649454538738
456,225.70466944982792,-2.81320494737652,-2.81320494737652
457,152.44849635471,8.122283873390616,8.122283873390616
458,312.5864932559275,-0.7235672609117418,-0.7235672609117418
459,241.6644765198442,16.93757171761793,16.93757171761793
460,203.78574250611695,14.775113711622742,14.775113711622742
461,7.365010351074718,-0.1974330904752025,-0.1974330904752025
462,127.44704404958118,4.626198678038024,4.626198678038024
463,179.8030561602247,30.731346227318493,30.731346227318493
464,146.6981173362979,2.1684066700615454,2.1684066700615454
465,327.91894062301213,-8.151221828476125,-8.151221828476125
466,211.9856678016842,3.0402135724941832,3.0402135724941832
467,31.250193930582316,-8.710997063652549,-8.710997063652549
468,333.1393915856528,-0.1269339937069242,-0.1269339937069242
469,191.7976853980954,19.464332736535862,19.464332736535862
470,255.3191929673592,26.12844289038821,26.12844289038821
471,234.19655126953347,3.871357490768825,3.871357490768825
472,189.25827750941056,18.20196237400195,18.20196237400195
473,136.2176878640751,6.812486789268864,6.812486789268864
474,309.67425857488473,-4.806057543534413,-4.806057543534413
475,222.22502306782317,5.014244355456243,5.014244355456243
476,172.26599228986206,9.112043450326029,9.112043450326029
477,230.05901633875425,17.731378984643335,17.731378984643335
478,147.37889820661687,-0.3850546507085484,-0.3850546507085484
479,159.85611141043026,11.66833838914602,11.66833838914602
480,196.7040682926396,-1.2899230862189646,-1.2899230862189646
481,188.93184083828132,-0.223811540808315,-0.223811540808315
482,177.5829777731063,22.56216518990876,22.56216518990876
483,173.25439222662436,1.1241789037847243,1.1241789037847243
484,31.287852184261947,0.2155406371210324,0.2155406371210324
485,145.6339693227484,-1.050596664351478,-1.050596664351478
486,182.8476902651317,9.431661425615706,9.431661425615706
487,165.79474519285674,0.6795073012578321,0.6795073012578321
488,347.92072192784974,-2.160069525447584,-2.160069525447584
489,183.6908612249276,2.285207165925056,2.285207165925056
490,357.0154035168791,1.0558372516792078,1.0558372516792078
491,27.067742967522676,0.3291684335216341,0.3291684335216341
492,135.90803672713554,6.223388840376345,6.223388840376345
493,145.05880680140388,2.2281739304583903,2.2281739304583903
494,33.818743877583,0.3064131074139639,0.3064131074139639
495,150.1013124765888,4.401632750461054,4.401632750461054
496,131.68128108338584,25.898619083629143,25.898619083629143
497,37.04604470359608,-9.400171365035378,-9.400171365035378
498,152.65499295820592,5.150592879899616,5.150592879899616
499,143.44755823569466,10.811798243323787,10.811798243323787
500,166.12684631347656,2.677180767059326,2.677180767059326
501,173.57589721679688,21.26670265197754,21.26670265197754
502,180.8099822998047,62.11263656616211,62.11263656616211
503,234.88331604003903,38.16370391845703,38.16370391845703
504,144.3009490966797,36.62019348144531,36.62019348144531
505,122.6972427368164,51.42052459716797,51.42052459716797
506,250.9844665527344,25.69516944885254,25.69516944885254
507,256.03253173828125,38.86764144897461,38.86764144897461
508,247.5303497314453,40.88014221191406,40.88014221191406
509,122.30323028564452,38.01770782470703,38.01770782470703
510,181.9183807373047,12.616226196289062,12.616226196289062
511,256.8177185058594,34.82261276245117,34.82261276245117
512,141.5536346435547,49.26902389526367,49.26902389526367
513,172.97857666015625,62.69368743896485,62.69368743896485
514,153.44488525390625,42.0216178894043,42.0216178894043
515,237.55007934570312,35.97690963745117,35.97690963745117
516,210.411865234375,24.302663803100582,24.302663803100582
517,170.53114318847656,56.38143157958984,56.38143157958984
518,120.25285339355467,42.10530471801758,42.10530471801758
519,167.28787231445312,5.471033573150635,5.471033573150635
